review_score,review_comment_message,product_category_name
4,TUDO PERFEITO,informatica_acessorios
4,"Site super seguro, e eficiente. Adorei",telefonia
5,"Vendedor responsável, rápido em entregar. Produto certo. Fiquei muito satisfeita. Recomendo.",telefonia
5,Excelente entrega...deveria ser assim em todas as lojjas,esporte_lazer
4,Eu recebi 5 dos 6 almofadas que pedii. Cadê o último???,moveis_decoracao
1,Comprei bem adiantado pois era o presente de aniversário do meu sobrinho e não chegou a loja entreou em contato apenas 1 vez e não me respondeu mais. ,brinquedos
1,Faltou a grama,pet_shop
5,Parabéns. sempre mantendo atualizada as informações acerca da entrega,relogios_presentes
1,"Esperei semanas para o produto chegar e quando o prazo da entrega acabou, recebi um email dizendo que teve problema com a entrega.",informatica_acessorios
5,Muito bom entregá com agilidade e competência. ,cama_mesa_banho
5,Só gostaria de ter a certeza que o produto é original.....senti falta do selo da importadora e selo holográfico.....além da fixacao.....péssima....,perfumaria
5,entrega rapida atendimento maravilhoso ,perfumaria
5,"excelente
",brinquedos
5,"entrega bem rápida, deram mais dias e chegou bem antes do prazo, produto liindo e veio tudo certinho",relogios_presentes
1,"Boa noite, não recebi o produto. Correios nunca atualizou o código de rastreio e nem uma posição da loja até o momento.",relogios_presentes
5,Não estou no Brasil. Não pude conferir!!!!,papelaria
5,Estou bem satisfeita com minba compra!!! Vale a pena!!,moveis_decoracao
1,"O relógio é falsificado, bem diferente da foto anunciada. O preço não vale o produto. ",relogios_presentes
1,"Não foi o sabor que fiz o pedido 
Fiz pedido de sabor CHOCOLATE
E veio sabor BAUNILHA
Fiquei muito chateado não conferi o sabor antes de abrir pensei que pudesse confiar em vcs.
",esporte_lazer
5,Excelente preço. Atendimento no prazo.,automotivo
5,"Produto bonito e eficiente, loja cumpre o que promete, entrega antes do prazo, topppppp",cool_stuff
3,"O cesto é lindo e decorativo, mas esperava que fosse um pouco mais largo. Ele é fino, nao cabe muita coisa. 
Quando comprei procurei as medidas mas nao encontrei.
Mesmo assim recomendo, porque é lin",utilidades_domesticas
3,dentro das minhas espectativas,informatica_acessorios
5,Loja sempre pontual recomendo ,cool_stuff
5,Gosto muito de comprar na loja americas,cama_mesa_banho
1,"os pendentes vieram descascando, um deles amassado e com o acabamento dourado com defeitos.",moveis_decoracao
4,"Muito bom, e chegou antes do prazo",beleza_saude
1,"por favor eu nao recebi o produto prazo de entregar era dia 02/08/2018 hoje e dia 06/08/2018
espero explicacao hoje",beleza_saude
1,"ainda estou aguardando o produto , ja tem quase uma mês que fiz a compra",fashion_bolsas_e_acessorios
5,"comprei 2 unidades recebi 1 unidade
ainda paguei 2 fretes para vir junto",moveis_decoracao
1,Vendeu um produto e entregou outro de qualidade infinitamente inferior.,informatica_acessorios
1,"O tecido não era oq eu esperava, parece uma borracha, igual aos plásticos q forravamos as mesas em tempo do colégio. Abri apenas uma e a outra nem abri, por favor me façam a troca deste priduto",pet_shop
1,Aguardando entrega,utilidades_domesticas
5,"No prazo, como sempre!!!!!!!",relogios_presentes
1,"Fiz essa comora p um controle de smart tv conforme pedido, vcd encaminharam um outro controle q nao tem a opção da smart tv. Sendo assim inútil a compra!!!",eletronicos
5,"O relógio que eu comprei chegou super rápido, bem embalado e conforme anúncio. Recomendo! ",relogios_presentes
1,Preciso resolver um.problema comprei dois produtos mais recebi apenas um,fashion_bolsas_e_acessorios
5,Os quadros são lindos ! Vieram bem embalados e chegou bem anted do prazo ,moveis_decoracao
4,"bonita cadeira, fácil de montar, satisfez meu interesse",moveis_escritorio
5,"Gostei muito,super recomendo,recebi antes mesmo do prazo .",cama_mesa_banho
5,"O prazo de entrega é um pouco longo, tirando isso tudo perfeito. ",moveis_sala
3,"esperava pelo preço que o produto fosse melhor.
o material é de baixa qualidade e a tampa fica meio solta. não gostei pelo preço absurdo. nao vale a pena. ",moveis_decoracao
5,"Gostei desse modelo. Tem a vantagem de usar pilhas ao invés de bateria interna, o que facilita a troca quando necessário. As baterias internas custam 1/3 do valor do aparelho.",beleza_saude
1,"A única condição é enviar a encomenda separada, comprado 3 produtos na mesma loja e enviado cada um no dia sendo que um deles por ser dois itens ainda bem separado",eletronicos
5,"Não instalei o pneu ainda, mas parece ser de otima qualidade, super recomendo esta loja",automotivo
5,Atendimento normal ,fashion_calcados
5,variedades e entrega rápida,beleza_saude
5,"Chegou antes do prazo esperado, produto de qualidade, ótimo preço. Recomendo.",cool_stuff
5,"Excelente mochila, entrega super rápida. Super recomendo essa loja!",papelaria
3,Só achei um pouco demorado o prazo de entrega. Sugestão: diminuir esse prazo,utilidades_domesticas
1,"Foi enviado produto Diferente daquele do anúncio. Solicitei devolver o produto e receber o valor pago, porém ainda não tive resposta. Espero resolver este desagradável problema de forma consensual.",esporte_lazer
4,"Sempre comprei nessa loja, espero que seja somente um falha dos correios, tenho certeza que resolvera essas situação do meu produto.
 ",ferramentas_jardim
1,"Estou aguardando uma resposta até hoje, sobre os meus produtos, já foram pagos e ainda NÃO os recebi, foram 03 iguais e necessito falar com pessoas e NÃO máquina ou gravações.",eletronicos
5,"so tenho elogios 
super recomendo",cool_stuff
4,"A bolsa chegou rápido, apesar de eu ter q ir buscar em uma agência dos correios próxima de casa. É bem grande e linda, só as alças que deixaram a desejar, poderiam usar outro material pra alça",cool_stuff
5,"Creio q pela alta demanda de pedidos , o meu foi entregue um pouco atrasado...mas é compreensível",esporte_lazer
3,"éu achei hotimo 
",cama_mesa_banho
3,"ME INFORMARAM QUE EU RECEBERIA EM CASA O MATERIAL E NÃO PELO CORREIO, QUANDO EU FIZ A COMPRA , ALEM DISSO A AGENCIA FICA PROXIMA A MINHA RESIDENCIA , ENTAO NÃO CUSTAVA ENTREGAR EM MINHA RESIDENCIA.",ferramentas_jardim
4,"Estou mais que impressionado com a rapidez da entrega. Só acho que poderia melhorar na embalagem, as canetas chegaram soltas dentro da caixa, o que pode ser preocupante. ",beleza_saude
5,"Cortina bonita, Boa qualidade. Chegou no prazo estipulado ",cama_mesa_banho
5,"Muito bom vendedor chegou o produto certinho, lacrado , e no prazo , gostei muito e com certeza ja virei cliente , obrigada.",informatica_acessorios
4,Excelente produto muito bonito de boa qualidade gostei muito.,ferramentas_jardim
4,Produto de excelente qualidade ! ,construcao_ferramentas_construcao
1,"Comprei uma capa para um tablet e a que foi entregue não foi a que escolhi no site da lannister.
Não emitiram a nota fiscal do produto.
Nunca mais compro nada desses parceiros da lannister.",informatica_acessorios
4,"Chegou antes do prazo, produto de acordo com o anunciado,",cama_mesa_banho
5,"Há muito tempo compro no baratheon e, até hoje, só tenho elagios.",perfumaria
4,"muito bom, cumpre o que promete.",beleza_saude
1,"30min apos a compra, cancelei (tenho print). Mesmo assim vcs mandaram, sob orientação d devolver na entrega, q foi passada aos porteiros, q n devolveram. Já mandei msg p v6, q nd resolvem.Retirem pf!!",beleza_saude
5,"Gostei muito , o objeto veio o mesmo comprado, já comprei em outras lojas e veio outra cor ñ Gostei! Com lannister tudo ok.",relogios_presentes
5,O PRODUTO CHEGOU EM PERFEITA QUALIDADE E ANTES DO PRAZO AMEI!,papelaria
1,A peça não serviu,eletrodomesticos
2,"LOJA ALÉM DO FRETE SER MUITO CARO . O PRODUTO LEVA QUASE 30 DIAS ÚTEIS , PARA CHEGAR NA SUA CASA",utilidades_domesticas
5,Qualidade intermediária,cama_mesa_banho
2,Espero que entregue o jogo de toalha que não veio ,cama_mesa_banho
3,A loja lannister e a entrega foi ótimo. Já o produto não é tão bom quanto aparenta. Mas da pra uso.,moveis_decoracao
2,Comprei duas formas para gelo e recebi apenas uma. ,utilidades_domesticas
1,desta vez ffuquei desepcionada com a demora,cama_mesa_banho
4,Muito bom chegou rápido e correto gostei ,automotivo
5,"Produto chegou em perfeitas condições, antes do previsto. Recomendo",perfumaria
4,Rápido a entregá e recomendo a todos pode comprá que é seguro.,consoles_games
5,"Gostei muito ,vale a pena confiar.!",telefonia
5,"Gente recebi meu relógio em 2 dias, muito rápido, o produto certinho, estou muito satisfeita.Recomendo!",relogios_presentes
1,"Não dar a Informação do produtos corretamente, o produto mais de duas semana na nota fiscal, e eu fiquei esperando anciosamente",utilidades_domesticas
5,PARCEIROS MUITOS BONS CUMPRE O QUE REALMENTE VC DESEJA SEM ENROLAÇÃO E ANTES DO PRAZO NOTA 1000,brinquedos
3,produto recebido porem não gostei do sabor e testura do mesmo,esporte_lazer
3,"Não gostei do produto.
Como faço para trocar??",fashion_bolsas_e_acessorios
5,Otimo produto. Igual a foto.,brinquedos
4,"Entrega ok, mas, estranhei porque o relógio foi entregue numa caixa padrão dos Correios, só com a proteção de pedaços de plástico dentro da caixa e mais nada.",relogios_presentes
3,"Só foi entregue apenas um produto, a nota fiscal veio constando apenas um produto, mas a compra foi de dois produtos.",perfumaria
5,gostei do produto chegou no prazo certo. Satisfeita com o atendimento . obrigado ! ,cama_mesa_banho
1,"ESTE ITEM VEIO SEM O CABO DE ALIMENTAÇÃO DA ENERGIA, O QUE NÃO ADIANTOU NADA TER COMPRADO. A IMAGEM NÃO É CLARA QUANTO AO ITEM FUNDAMENTAL PARA QUE O PRODUTO TENHA FUNCIONALIDADE. NÃO RECOMENDO",informatica_acessorios
5,Amei o produto! Lindo como na foto!,cama_mesa_banho
2,"Não gostei da entrega, pois paguei o frete que não foi barato e os correios não entregou na minha casa tive que ir buscar no correios do centro da minha cidade, serviço de entrega muito Ruin!",esporte_lazer
4,Boa Tarde! Há possibilidade de trocar o produto? O marrom não combinou com nada na minha sala. Gostaria de trocar pelo bege claro ou cinza claro. Por favor me dá um retorno. Desde já agradeço,cama_mesa_banho
5,"Top...
Recebi antes do prazo e ja estou usando...",agro_industria_e_comercio
1,"Comprei um controle remoto de um modelo específico e me enviaram um ""controle universal"" que não funciona no meu aparelho... Não recomendo...",eletronicos
5,"Chegou antes do prazo estipulado! 
Super recomendo, o relógio é ótimo era para presente de dia dos pais meu esposo adorou! Além de leve é mais bonito que na foto 😊 ",relogios_presentes
5,Vendedor entregou no prazo e produto de qualidade,pet_shop
3,Kit cartucho hp original 122 XL preto + HP 122XL color,cool_stuff
5,recomendo a tds que quiserem comprar.,brinquedos
1,"Fiz o pagamento, já faz mês e não recebi o meu produto, estou indignado pois dependo deste para atender uma pessoa que precisa ficar constantemente com uma central de ar ligada.",eletronicos
5,Chegou produto perfeito exatamente como a foto! Foi entregue antes do prazo! Recomendo!,papelaria
4,"O pé do personagem veio descolando. Mas pelo preço , valeu.",bebes
1,"Oi, boa noite!
Eu quero cancelar minha compra, devolver o produto e ter meu dinheiro reembolsado. Você pode me ajudar? Muito obrigado. ",utilidades_domesticas
5,"Pena que não vi as medidas do produto. 
Não atendeu as expectativas. Produto muito pequeno.",bebes
5,"Somente tive problema na entrega. Quando o produto chegava em minha residência, eu não estava em casa. Houve desencontro. Sugiro que vocês liguem antes da entrega para evitar desen-
contros.",esporte_lazer
4,"Os produtos são ainda mais bonitos ao vivo, ambos chegaram funcionando, porém, um deles, solicitei LED vermelho e chegou azul e com uma lasca na pulseira, mesmo assim, ficarei com ele. ",relogios_presentes
2,"Comprei duas cortinas e recebi apenas uma. Na foto ela é dividida em duas partes, porém recebi apenas uma. Corrigindo, não recebi, tive que retirar nos correios.",cama_mesa_banho
5,Gostei é recomendo pra todos que quiser comprar é de confiança e cumpre o que promete,telefonia
4,Foi postado os três aparelhos com códigos diferentes e no site da loja lannister foi informado apenas um código para os três aparelhos. ,telefonia
2,"O produto estava com uma má qualidade,pensei que viesse melhor ...",cama_mesa_banho
3,"Foi entregue somente um dos produtos.
O arranhador de canto está faltando entregar ainda.",pet_shop
2,"O produto está diferente da foto, deveriam colocar exatamente o que será enviado.",artigos_de_festas
5,"gostei do produto, gostei como ele chegou, por ser frágil, veio muito embalado",ferramentas_jardim
5,"Produto chegou antes do prazo previsto, muito bem embalado, sem nenhum problema!!",informatica_acessorios
1,"O cartão que recebi é falso.
Começou com a cor do cartão que não era a mesma da foto site. o celular e Pc não reconheceram o cartão. por fim, descobri que a sigla do prodt. É para uma capacidade meno",informatica_acessorios
5,"chegou antes do prazo, produto muito bem embalado, perfeito! recomendo """,ferramentas_jardim
5,Adorei e veio antes do prazo estipulado,bebes
3,"A mala veio amassada na lateral. Achei muito frágil, na foto parecia ser mais resistente. Não tem divisórias internas. ",industria_comercio_e_negocios
5,Só acho que se fosse entregue através de transportadora seria mais rápido,automotivo
5,PRODUTO CHEGOU CORRETAMENTE DENTRO DO PRAZO . UM PONTO NEGATIVO É UM PRAZO PARA ENTREGA BEM ELEVADO . ,relogios_presentes
5,Ótima loja entrega no prazo,moveis_escritorio
4,"Mercadoria entregue no prazo. Há uma pequena diferença na cor.Lojista esclareceu dúvidas pelo whatszap. Ponto negativo: mais de um item do mesmo pedido entregue separadamente, onerando custos de frete",cama_mesa_banho
5,"Produto bom lindo chegou em um dia depois da compra.
",moveis_decoracao
5,Muito linda e bem grande.,moveis_decoracao
3,lannister tem nome por isso que gosto de comprar,beleza_saude
2, Recebi a jarra da Cafeteria mas a mesma não é o modelo que comprei. Eu comprei a jarra da cafeteira Electrolux CMM20 e a que recebi não é desse modelo da Cafeteria. ,eletroportateis
5,"Ótimo vendedor , entregue dentro do prazo, material correto.Recomendo.",informatica_acessorios
5,"Lindo e chegou dentro do tempo previsto... o lustre é lindo, amei e super recomendo",ferramentas_jardim
5,Muito bom! Recebi o produto até mesmo antes do prazo. Mtuio obrigado!!!,brinquedos
5,Ótima loja. Entrega rápida. Estou satisfeita,pet_shop
5,Achei que demorou muito pra chegar pq alguns produtos que comprei depois chegaram antes. ,pet_shop
5,Produto entregue dentro do prazo tudo certinho super indico.,cama_mesa_banho
5,excelente muito obrigado.,esporte_lazer
5,Entrega no prazo e produto de boa qualidade.,utilidades_domesticas
5,muit bom,beleza_saude
3,O relógio touch screen é ruim de mexer e muda a hora a todo momento mais no mais TDS os demais estão bem.,relogios_presentes
5,"a compra foi processada rapido bem como a entrega! 15 dias antes do estimado.
O sabor do produto não deu pra escolher, mas acabou vindo o que desejava!",esporte_lazer
5,"O produto ainda não foi entregue, mas a empresa mandou uma carta se desculpando, com um produto de brinde, e informou que o meu pedido será entregue na próxima semana. Parabéns pela iniciativa. ",esporte_lazer
5,Eu amei o produto!!!!,beleza_saude
3,Demorou muito a entrega e ainda não coloquei no carro ,pet_shop
5,Gostei muito chegou no tempo certo e perfeito parabens,automotivo
5,".Estou satisfeita com todas as compras que já fiz.Produtos bons, ótimo atendimento e entrega no prazo previsto",cama_mesa_banho
5,"o produto superou minha expectativa....muito lindo!!
",ferramentas_jardim
5,Entrega no prazo certinho!,beleza_saude
5,"Gostei do produto
Chegou antes do prazo definido
Excelentes condições 
",esporte_lazer
3,"Eu sempre compro nas lojas lannister e um produto nunca demorou tanto pra chegar , mas devido o fato de ser vendido e entregue por outra loja , acredito que seja por isso a demora .",esporte_lazer
1,"RECEBI E-MAIL DE CONFIRMAÇÃO DE UM PRODUTO QUE AINDA NÃO FOI ENTREGUE. DAS VÁRIAS COMPRAS RECENTES QUE FIZ COM A stark, ESTE É O UNICO PRODUTO QUE AINDA NÃO FOI ENTREGUE. ",esporte_lazer
4,"Gostei do tapete. É muito bonito, porém achei o pelo baixo.",casa_conforto
5,"O quadro é muito bonito, bem feito, compraria até três. Gostei bastante, recomendo para todos que quiserem Comprar. Não é um quadri grande, mas o tamanho vale sua beleza e resistência.",moveis_decoracao
5,"Produto chegou antes que o imprevisto, e em excelente estado.",beleza_saude
4,"Uma boa pilha, para aparelhos mais para quem procura pra usar no controle do Xbox one, não dá certo pq fica se auto desconectando do videogame uma pena comprei apenas para isso.",cool_stuff
1,"Não gostei do produto, solicitei a devolução pelo site da lannister, informaram que em 48 horas iriam dar o retorno e até o momento ninguém se manifestou. Quero devolver o produto.",audio
5,"Produto entregue no prazo, qualidade muito boa, bem acondicionado e embalado.",relogios_presentes
5,Não abri o produto ainda...por que é um presente para o dia 23/07,cool_stuff
1,Comprei Rosa com Braços Brancos e entregam toda Preta ?,moveis_escritorio
1,"Comprei um produto e recebi outro. Já solicitei a devolução e estorno do pagamento, porém ainda não tive resposta. 
",ferramentas_jardim
5,Vcs estao de parabens pelo excelente atendimento!,informatica_acessorios
4,"A capa carteira veio correto,mas a película de vidro veio menor do que o aparelho.",telefonia
4,"Chegou tudo perfeito, muito antes do prazo, porém o pendente tem uma peça de plástico pequena, aquela que liga na caixa de luz, a rosca é curta.",casa_construcao
5,"Otimo serviço das lannister, não e a primeira que compro pelo site da loja e sempre ocorreu tudo dentro do combinado! ",bebes
5,Show de bola chegou antes do prazo e o aparelho e otimo,telefonia
5,Gostei do produto comprado,cama_mesa_banho
3,"Pelo preço compensa,só acho que a capa deveria ser acochoada nas laterais. Mas e um bom custo beneficio.
",instrumentos_musicais
3,Ainda não testei o produto,utilidades_domesticas
5,adorei o produto super recomendo],fashion_bolsas_e_acessorios
4,Produto chegou no prazo prometido e bem embalado. Recomendo.,telefonia
5,"gostei muito, exatamente como esperava",relogios_presentes
5,Produto entregue perfeitamente e antes do prazo informado!!!,cool_stuff
5,Estão de parabéns pelo produto e compromisso de data de entrega ,cool_stuff
5,O produto chegou até antes da data prevista para a entrega.,telefonia
5,Eu amei o relógio e chegou antes do previsto! ,relogios_presentes
2,"Produto chegou no prazo,porem, nao veio na medida correta.
Tentei entrar em contato para troca ou devolucao e nao obtive nenhuma resposta.",ferramentas_jardim
4,Achei um pouco fragil,bebes
5,"A transportadora é excelente recebi antes do prazo porém um dos meus produtos veio com cor divergente, espero que eu tenha um retorno.",moveis_decoracao
2,Duas das colheres vieram rachadas!!,bebes
5,"Parece ser bom produto, estou usando a pouco tempo.",pet_shop
5,"Era para o produto chegar ate 04/05 e chegou bem antes, dia 18/04 ...ficamos felizes e bem satisfeitos.
Obrigada lannister!! ",moveis_decoracao
5,"Não gostei do produto, vou solicitar troca",cama_mesa_banho
5,Até estão estou amando meu capacete😊,automotivo
1,comprei 2 e só recebi um.,utilidades_domesticas
1,Comprei dois kit para maquiagem chegou apenas um. Recomendo muito sempre comprei nas lannister sempre chegou certo primeira vez que não veio certo,perfumaria
3,"Recebi bem rápido, Mas a bateria da câmera não está carregando, isto é não pega carga....",cool_stuff
5,Na realidade nao aguardava tão rápido superou minha rspectativa.,cool_stuff
5,"excelente ótimo produto entrega no prazo recomendo a todos ,,",informatica_acessorios
1,Produto de péssima qualidade,utilidades_domesticas
5,"Parabéns , entrega super rápida , produto em perfeitas condições, recomendo! ",relogios_presentes
4,Produto chegou muito além do prazo.,ferramentas_jardim
1,Comprei o relogio para o dia das mães e até hoje o mesmo não chegou. ,relogios_presentes
5,Produto muito satisfatório,consoles_games
5,"Recebi o produto correto, sem demora
 e recomendo",utilidades_domesticas
5,Produto conforme anunciado. Entrega super rápida! ,moveis_escritorio
4,Chegou antes do prazo!!,fashion_bolsas_e_acessorios
5,O produto chegou até antes do prazo estipulado pelo vendedor. ,beleza_saude
5,Tudo conforme o esperado,informatica_acessorios
5,"EM TODAS AS MINHAS COMPRAS NUNCA TIVE PROBLEMAS.
",informatica_acessorios
5,"Facilidade para comprar;
Produto com a qualidade informada;
Prazo para pagamento ótimo;
Entrega antes do prazo.",telefonia
5,Muito eficiente e rapidez na entrega do produto.,relogios_presentes
5,produto de ótima qualidade!,cama_mesa_banho
1,Comprei um produto e veol outro.Aguardo providências.Favor entree em contato.,perfumaria
5,"chegou antes do tempo previsto, e assim como na fonto é lindo. recomendo",cama_mesa_banho
5,Melhor loja de compra pela Internet ,alimentos_bebidas
5,"Ótimo produto, adorei.",moveis_cozinha_area_de_servico_jantar_e_jardim
1,"Não recebi o que comprei, mandaram outro produto e não consigo contato para trocar pelo correto ou cancelar a compra.",automotivo
5,"Entrega rápida, produto conforme anunciado! Recomendo",perfumaria
5,"achei muito bom site recomendo sim a outras pessoa
",automotivo
1,"O pedido foi de 2 cadeiras,mas foi recebido só 1.",moveis_escritorio
5,Produto de qualidade e entregue super rápido ,papelaria
5,"Chegou bem antes do prazo!
Estou satisfeita com meu produto, condiz com o anunciado!
Chegou bem embalado, com papel de presente
Compraria novamente!",papelaria
4,Muito bom entregue no prazo,informatica_acessorios
5,"Chegou antes do prazo
",telefonia
5,que esta agilidade e qualidade de serviço seja ininterrupta.,beleza_saude
4,Como das outras compras não tive problemas.,esporte_lazer
5,Recomendo a loja . ,utilidades_domesticas
5,prazo de entrega e produto excelente,automotivo
2,acredito que seja problema nos correios,beleza_saude
2,"Olá, faltou a bolsa transparente para guardar os blocos, que aparece nas fotos no site da loja lannister. Veio tudo solto numa caixa de papelão. Aguardo retorno",cool_stuff
5,"Amei a mercadoria, e chegou antes bem antes do prazo uns 10 dias antes.",malas_acessorios
5,Recebi antes do prazo e bem certinho e cuidado ,bebes
5,"Foi muito bom, dentro das minhas expectativas. Vendedor entregou o produto antes do prazo final, bem embalado, produto correto com nota fiscal, tudo certinho. Está de parabéns.",esporte_lazer
5,"O produto é excelente, conforme a descrição, tudo certo, amei. O que me impressionou foi a entrega, super rápida. ",relogios_presentes
5,Ótimo vendedor. Atencioso e prestativo. O Sr. Bruno me atendeu de maneira gentil e eficiente. Recomendo. ,automotivo
3,"Apesar de estar dentro do prazo, demorou muito.",cama_mesa_banho
2,"Eu não recebi o produto ""Adaptador Otg USB Tipo C Type C Moto Z Oneplus 3 Zenfone 3""",telefonia
5,Produto chegou conforme combinado. Recomendo o site pra todos. ,esporte_lazer
5,Muito bom super indico ,cama_mesa_banho
3,Meu produto voltou sem ao menos terem me contactado. Estou aguardando respostas.,beleza_saude
3,"vcs podiam abaixar o valor do frete e colocar de vez enquando frete gratis,seu frete e muito caro!!!!
",cool_stuff
1,"recebi a nota fiscal de 6 produtos mas so entregaram 1 , liguei para o lojista e foi ate atencioso falou que tinha enviado os 6 pois ele falou que tinha que fazer uma encomenda(caixa) para cada vidro ",esporte_lazer
5,"O produto funciona corretamente, aquece bem e é indicado para microeletrônica uma vez que a ponteira é bem fina. Quanto ao prazo, chegou em 1 semana e estou no nordeste.",ferramentas_jardim
5,Superou a expectativa!!!,informatica_acessorios
1,"COMPREI E PAGUEI DOIS(2) CARTUCHOS DE TINTA PARA IMPRESSORA, 60XL.
RECEBI SÓ UM(1) NO DIA 01/05/2018.
QUERO O REEMBOLSO DO VALOR FALTANTE.
AGUARDO RETORNO.

ANTONIO MARCIO ",informatica_acessorios
5,"Produto ótimo. Aplicado na pele fica o dia todo.
Entrega em 1 dia (bem antes da data agenda).
",perfumaria
5,Só estou esperando a outra mercadoria que ainda não chegou foi comprada primeiro do que a que chegou. ,beleza_saude
5,Essa foi a primeira vez que comprei no site estou muito satisfeito!,telefonia
5,Excelente produto. Chegou antes do prazo. Recomendo! Parabéns! ?,informatica_acessorios
5,"Amei o produto, é exatamente como o descrito no anúncio, perfeito, bem trabalho, detalhes enfim!! Amei msm, obg!",utilidades_domesticas
5,"Tudo correto
Perfeito",ferramentas_jardim
2,Demorou mas entregou!,esporte_lazer
4,ccccccccc cccccccc ccccc ccc,utilidades_domesticas
1,"Logo na primeira compra , ja estou tendo problema com a entrega. Comprei pq confiei no site da lannister, mas seus parceiros estao deixando a desejar e compromentendo a imagem da lannister.",bebes
2,"Pedido correto, antes do prazo. Porém, a pelicula já veio um pouco trincada na lateral esquerda.

",telefonia
5,Produto correto bem embalado e chegou dentro do prazo . Recomendo ,esporte_lazer
5,ótimo entrega rápida e eficiente gostei muito,construcao_ferramentas_iluminacao
5,"O produto chegou conforme solicitado e muito bem protegido por uma embalagem adequada.
Parabéns!
Gostei muito de ter comprado e recebido o que desejava, recomendo esta empresa de e-commerce.",telefonia
5,Foi ótimo....ok...,bebes
5,Excelente!!!!,moveis_escritorio
2,No rastreamento esta q entregou o meu pedido ao destinatário mas nada chegou em minha casa ate o momento ,fashion_roupa_masculina
1,"Espero que chegue o produto estou aguardando , ainda não chegou.",relogios_presentes
1,Não recomendo!! Cancelei a compra e a loja não dá retorno. Já extrapolou o tempo. Quero devolver e receber o extorno do valor pago.,beleza_saude
5,"Ótima qualidade, muito leve e confortável! Recomendo! ",fashion_bolsas_e_acessorios
5,"Entrega realizada bem antes do prazo previsto. Produto bem embalado, condizente com a descrição e de instalação muito fácil. Recomendado. ",eletronicos
4,qualidade ótima,sinalizacao_e_seguranca
4,"Muito embora a entrega tenha acontecido dentro do prazo, achei longo o prazo para a entrega.",cool_stuff
5,Chegou muito antes da previsao de entrega o produto é de excelente qualidade,cama_mesa_banho
5,Na caixa vem explicando como fazer para utilizar a garrafa. Eu fiz chá com água fervendo às 7h e quando fui tomar às 13h ainda estava quase fervendo. Até umas 19h a temperatura ainda estava bem quente,utilidades_domesticas
5,Adorei! Entrega super rápida! Estão de parabéns! ,telefonia
1,"O produto veio fora do prazo, é só recebi porque solicitei o cancelamento.

Lamentável.",audio
1,O produto não funciona por erro no envio dos itens que compõem o aparelho e não retornam para auxiliar na devolução do produto.,telefonia
1,"1 mês e ate hj minha encomenda não chegou e o vendedor nem se quer deu satisfação explicando algo mandei 4 reclamação e nada dele responder,",pet_shop
4,Gostei do produto e a entrega foi muito rápida!! ,informatica_acessorios
3,"Produto com a cor incorreta, entrei em contato com a loja que me disse que produto será trocado. Estou aguardando selo de postagem.",construcao_ferramentas_iluminacao
5,"Super recomendo, produto excelente.",beleza_saude
5,adorei o produto entregue na data certa.,beleza_saude
4,"Produto ok, porém a cor é bem mais clara que a que mostra na foto!",cama_mesa_banho
1,"Produto de péssima qualidade, as 3 partes de madeira vieram arranhadas e lascadas. Pintura horrível dos cavaletes, parece que era preta e foi pintada de amarelo. Sem marcação p furação. Arrependida.",moveis_escritorio
5,Ótimo produto é rápida entrega.,cool_stuff
1,Não recebi meu pedido corretamente comprei 2kits de bexigas com 5 unidades cada kit é só recebi um kit ,artigos_de_festas
5,"A cortina é perfeita, exatamente como eu queria. Tecido leve, recomendo. Sem contar que chegou em dois dias.",cama_mesa_banho
5,"Muito correta esta loja,recomendo....",esporte_lazer
5,"Tudo correto, tranquilo e com entrega dentro só prazo.",brinquedos
1,O produto não foi entregue até o momento!,fashion_bolsas_e_acessorios
5,O produto chegou ate antes do prazo,cama_mesa_banho
4,Muito bom... vamos ver o finalmente deste produto.,esporte_lazer
5,"muito bom, super recomendado.",cama_mesa_banho
1,deveria informar o tamanho e também apaga quando coloca ela no bafo portanto não recomendo o vendedor,moveis_decoracao
4,produto chegou em perfeitas condições,eletronicos
5,Entregou antes da data prevista.estou satisfeito com o produto,relogios_presentes
4,Nesse valor deveria ser o frete grátis ,relogios_presentes
1,"fiz o pedido de um kit de utensílios de cozinha com 6 pecas,e recebi um prato prato para bebê de silicone.quero o meu produto que foi pedido,quero saber como podemos fazer essa troca. ",utilidades_domesticas
1,"Veio faltando componentes de montagem!!
Precisei comprar outra carneira..
Veio com vários defeitos!!
",industria_comercio_e_negocios
5,Lindo! E chegou antes do prazo.,relogios_presentes
5,"Ótimo produto, entrega rápida, superou minhas expectativas. ",bebidas
5,como sempre otimo atendimento,cool_stuff
3,"Recebi o produto, porém o mesmo veio com o encosto do braço quebrado.
Sugiro à loja que acondicione melhor os seus produtos, uma vez que veio embalado em um papel fino comum.",esporte_lazer
5,Produto feio e não recomendado. Loja ok,moveis_decoracao
5,"Ótimo produto, superou minhas expectativas. ",telefonia_fixa
5,"Satisfeita com minha compra, chegou no prazo e o pendente é lindo",ferramentas_jardim
5,"Ótimo produto, ótimo atendimento!!! ",esporte_lazer
5,"Produto bom, entrega rápida
",utilidades_domesticas
3,"A entrega foi rápida. Excelente!!
O produto deixou a desejar, não parca ser original e sim uma marca similar, não tem a mesma eficacia de um original",telefonia
3,o produto ficou retido no correio eu não tive como ir pegar no prazo,brinquedos
4,O pano não é mto bom,cama_mesa_banho
5,"Muito bom, realmente funciona, tirando as dores do corpo.",beleza_saude
